"subj" "expt" "item" "condition" "pos" "word" "correct" "rt" "so" "rcpos" "region"
"42299" 4 "expt2" 3 "b" "4" "很" "-" 453 0.5 "5" "headnoun1"
"42352" 4 "expt2" 7 "b" "4" "问候着" "-" 435 0.5 "5" "headnoun1"
"42584" 40 "expt2" 15 "b" "4" "低估了" "-" 450 0.5 "5" "headnoun1"
"42628" 40 "expt2" 2 "a" "4" "恨透了" "-" 509 -0.5 "5" "headnoun1"
"42692" 40 "expt2" 19 "b" "4" "很" "-" 244 0.5 "5" "headnoun1"
"42838" 40 "expt2" 18 "a" "4" "吵醒了" "-" 582 -0.5 "5" "headnoun1"
"42984" 40 "expt2" 23 "b" "4" "没" "-" 2030 0.5 "5" "headnoun1"
"43174" 40 "expt2" 14 "a" "4" "逼疯了" "-" 478 -0.5 "5" "headnoun1"
"43261" 40 "expt2" 7 "b" "4" "问候着" "-" 2460 0.5 "5" "headnoun1"
"43299" 40 "expt2" 11 "b" "4" "斥责了" "-" 674 0.5 "5" "headnoun1"
"43477" 40 "expt2" 3 "b" "4" "很" "-" 490 0.5 "5" "headnoun1"
"43544" 40 "expt2" 6 "a" "4" "暗恋着" "-" 502 -0.5 "5" "headnoun1"
"43674" 40 "expt2" 22 "a" "4" "看到了" "-" 308 -0.5 "5" "headnoun1"
"43734" 40 "expt2" 10 "a" "4" "招呼着" "-" 268 -0.5 "5" "headnoun1"
"44037" 41 "expt2" 6 "b" "4" "暗恋着" "-" 601 0.5 "5" "headnoun1"
"44133" 41 "expt2" 17 "a" "4" "不" "-" 510 -0.5 "5" "headnoun1"
"44241" 41 "expt2" 1 "a" "4" "遇见了" "-" 855 -0.5 "5" "headnoun1"
"44407" 41 "expt2" 5 "a" "4" "撞到了" "-" 450 -0.5 "5" "headnoun1"
"44547" 41 "expt2" 18 "b" "4" "吵醒了" "-" 432 0.5 "5" "headnoun1"
"44568" 41 "expt2" 13 "a" "4" "误导了" "-" 486 -0.5 "5" "headnoun1"
"44617" 41 "expt2" 14 "b" "4" "逼疯了" "-" 484 0.5 "5" "headnoun1"
"44672" 41 "expt2" 21 "a" "4" "拜访了" "-" 410 -0.5 "5" "headnoun1"
"44697" 41 "expt2" 9 "a" "4" "见到了" "-" 457 -0.5 "5" "headnoun1"
"44718" 41 "expt2" 22 "b" "4" "看到了" "-" 453 0.5 "5" "headnoun1"
"44770" 41 "expt2" 10 "b" "4" "招呼着" "-" 713 0.5 "5" "headnoun1"
"44845" 41 "expt2" 2 "b" "4" "恨透了" "-" 410 0.5 "5" "headnoun1"
"45059" 42 "expt2" 9 "b" "4" "见到了" "-" 568 0.5 "5" "headnoun1"
"45111" 42 "expt2" 4 "a" "4" "看不起" "-" 1206 -0.5 "5" "headnoun1"
"45142" 42 "expt2" 21 "b" "4" "拜访了" "-" 512 0.5 "5" "headnoun1"
"45190" 42 "expt2" 17 "b" "4" "不" "-" 351 0.5 "5" "headnoun1"
"45291" 42 "expt2" 13 "b" "4" "误导了" "-" 558 0.5 "5" "headnoun1"
"45385" 42 "expt2" 24 "a" "4" "找到了" "-" 419 -0.5 "5" "headnoun1"
"45571" 42 "expt2" 16 "a" "4" "赶走了" "-" 486 -0.5 "5" "headnoun1"
"45611" 42 "expt2" 1 "b" "4" "遇见了" "-" 677 0.5 "5" "headnoun1"
"45682" 42 "expt2" 20 "a" "4" "很" "-" 374 -0.5 "5" "headnoun1"
"45907" 42 "expt2" 12 "a" "4" "打伤了" "-" 699 -0.5 "5" "headnoun1"
"46048" 42 "expt2" 5 "b" "4" "撞到了" "-" 2186 0.5 "5" "headnoun1"
"46209" 42 "expt2" 8 "a" "4" "怒骂着" "-" 609 -0.5 "5" "headnoun1"
"46361" 43 "expt2" 3 "a" "4" "很" "-" 563 -0.5 "5" "headnoun1"
"46397" 43 "expt2" 15 "a" "4" "低估了" "-" 960 -0.5 "5" "headnoun1"
"46546" 43 "expt2" 8 "b" "4" "怒骂着" "-" 1374 0.5 "5" "headnoun1"
"46759" 43 "expt2" 19 "a" "4" "很" "-" 412 -0.5 "5" "headnoun1"
"46918" 43 "expt2" 4 "b" "4" "看不起" "-" 1303 0.5 "5" "headnoun1"
"46971" 43 "expt2" 12 "b" "4" "打伤了" "-" 1436 0.5 "5" "headnoun1"
"47005" 43 "expt2" 7 "a" "4" "问候着" "-" 634 -0.5 "5" "headnoun1"
"47194" 43 "expt2" 23 "a" "4" "没" "-" 1001 -0.5 "5" "headnoun1"
"47363" 43 "expt2" 11 "a" "4" "斥责了" "-" 546 -0.5 "5" "headnoun1"
"47385" 43 "expt2" 20 "b" "4" "很" "-" 576 0.5 "5" "headnoun1"
"47408" 43 "expt2" 24 "b" "4" "找到了" "-" 1272 0.5 "5" "headnoun1"
"47443" 43 "expt2" 16 "b" "4" "赶走了" "-" 520 0.5 "5" "headnoun1"
"47559" 44 "expt2" 10 "a" "4" "招呼着" "-" 467 -0.5 "5" "headnoun1"
"47597" 44 "expt2" 14 "a" "4" "逼疯了" "-" 976 -0.5 "5" "headnoun1"
"47734" 44 "expt2" 18 "a" "4" "吵醒了" "-" 9961 -0.5 "5" "headnoun1"
"47758" 44 "expt2" 6 "a" "4" "暗恋着" "-" 367 -0.5 "5" "headnoun1"
"47880" 44 "expt2" 23 "b" "4" "没" "-" 281 0.5 "5" "headnoun1"
"47915" 44 "expt2" 19 "b" "4" "很" "-" 322 0.5 "5" "headnoun1"
"48097" 44 "expt2" 2 "a" "4" "恨透了" "-" 430 -0.5 "5" "headnoun1"
"48253" 44 "expt2" 11 "b" "4" "斥责了" "-" 493 0.5 "5" "headnoun1"
"48288" 44 "expt2" 15 "b" "4" "低估了" "-" 360 0.5 "5" "headnoun1"
"48404" 44 "expt2" 22 "a" "4" "看到了" "-" 287 -0.5 "5" "headnoun1"
"48486" 44 "expt2" 3 "b" "4" "很" "-" 223 0.5 "5" "headnoun1"
"48734" 44 "expt2" 7 "b" "4" "问候着" "-" 1373 0.5 "5" "headnoun1"
"48829" 45 "expt2" 9 "a" "4" "见到了" "-" 597 -0.5 "5" "headnoun1"
"48939" 45 "expt2" 2 "b" "4" "恨透了" "-" 2929 0.5 "5" "headnoun1"
"48987" 45 "expt2" 18 "b" "4" "吵醒了" "-" 542 0.5 "5" "headnoun1"
"49090" 45 "expt2" 17 "a" "4" "不" "-" 345 -0.5 "5" "headnoun1"
"49138" 45 "expt2" 1 "a" "4" "遇见了" "-" 426 -0.5 "5" "headnoun1"
"49305" 45 "expt2" 13 "a" "4" "误导了" "-" 454 -0.5 "5" "headnoun1"
"49341" 45 "expt2" 21 "a" "4" "拜访了" "-" 589 -0.5 "5" "headnoun1"
"49364" 45 "expt2" 22 "b" "4" "看到了" "-" 666 0.5 "5" "headnoun1"
"49474" 45 "expt2" 10 "b" "4" "招呼着" "-" 594 0.5 "5" "headnoun1"
"49601" 45 "expt2" 5 "a" "4" "撞到了" "-" 519 -0.5 "5" "headnoun1"
"49682" 45 "expt2" 6 "b" "4" "暗恋着" "-" 386 0.5 "5" "headnoun1"
"49782" 45 "expt2" 14 "b" "4" "逼疯了" "-" 411 0.5 "5" "headnoun1"
"50149" 46 "expt2" 13 "b" "4" "误导了" "-" 790 0.5 "5" "headnoun1"
"50196" 46 "expt2" 17 "b" "4" "不" "-" 521 0.5 "5" "headnoun1"
"50235" 46 "expt2" 24 "a" "4" "找到了" "-" 623 -0.5 "5" "headnoun1"
"50427" 46 "expt2" 5 "b" "4" "撞到了" "-" 587 0.5 "5" "headnoun1"
"50511" 46 "expt2" 1 "b" "4" "遇见了" "-" 894 0.5 "5" "headnoun1"
"50557" 46 "expt2" 12 "a" "4" "打伤了" "-" 552 -0.5 "5" "headnoun1"
"50653" 46 "expt2" 21 "b" "4" "拜访了" "-" 465 0.5 "5" "headnoun1"
"50816" 46 "expt2" 9 "b" "4" "见到了" "-" 468 0.5 "5" "headnoun1"
"50942" 46 "expt2" 4 "a" "4" "看不起" "-" 507 -0.5 "5" "headnoun1"
"50979" 46 "expt2" 16 "a" "4" "赶走了" "-" 782 -0.5 "5" "headnoun1"
"51020" 46 "expt2" 20 "a" "4" "很" "-" 746 -0.5 "5" "headnoun1"
"51066" 46 "expt2" 8 "a" "4" "怒骂着" "-" 610 -0.5 "5" "headnoun1"
"51380" 47 "expt2" 7 "a" "4" "问候着" "-" 950 -0.5 "5" "headnoun1"
"51432" 47 "expt2" 3 "a" "4" "很" "-" 380 -0.5 "5" "headnoun1"
"51501" 47 "expt2" 23 "a" "4" "没" "-" 500 -0.5 "5" "headnoun1"
"51592" 47 "expt2" 19 "a" "4" "很" "-" 627 -0.5 "5" "headnoun1"
"51627" 47 "expt2" 8 "b" "4" "怒骂着" "-" 586 0.5 "5" "headnoun1"
"51718" 47 "expt2" 24 "b" "4" "找到了" "-" 759 0.5 "5" "headnoun1"
"51740" 47 "expt2" 12 "b" "4" "打伤了" "-" 446 0.5 "5" "headnoun1"
"51763" 47 "expt2" 16 "b" "4" "赶走了" "-" 615 0.5 "5" "headnoun1"
"52101" 47 "expt2" 15 "a" "4" "低估了" "-" 529 -0.5 "5" "headnoun1"
"52150" 47 "expt2" 4 "b" "4" "看不起" "-" 569 0.5 "5" "headnoun1"
"52171" 47 "expt2" 11 "a" "4" "斥责了" "-" 619 -0.5 "5" "headnoun1"
"52236" 47 "expt2" 20 "b" "4" "很" "-" 838 0.5 "5" "headnoun1"
"52576" 48 "expt2" 14 "a" "4" "逼疯了" "-" 1142 -0.5 "5" "headnoun1"
"52680" 48 "expt2" 2 "a" "4" "恨透了" "-" 497 -0.5 "5" "headnoun1"
"52836" 48 "expt2" 18 "a" "4" "吵醒了" "-" 807 -0.5 "5" "headnoun1"
"52921" 48 "expt2" 22 "a" "4" "看到了" "-" 631 -0.5 "5" "headnoun1"
"52982" 48 "expt2" 6 "a" "4" "暗恋着" "-" 808 -0.5 "5" "headnoun1"
"53025" 48 "expt2" 19 "b" "4" "很" "-" 526 0.5 "5" "headnoun1"
"53095" 48 "expt2" 15 "b" "4" "低估了" "-" 738 0.5 "5" "headnoun1"
"53195" 48 "expt2" 11 "b" "4" "斥责了" "-" 1849 0.5 "5" "headnoun1"
"53509" 48 "expt2" 10 "a" "4" "招呼着" "-" 257 -0.5 "5" "headnoun1"
"53611" 48 "expt2" 7 "b" "4" "问候着" "-" 1735 0.5 "5" "headnoun1"
"53651" 48 "expt2" 23 "b" "4" "没" "-" 882 0.5 "5" "headnoun1"
"53733" 48 "expt2" 3 "b" "4" "很" "-" 638 0.5 "5" "headnoun1"
"53875" 49 "expt2" 18 "b" "4" "吵醒了" "-" 2456 0.5 "5" "headnoun1"
"53974" 49 "expt2" 6 "b" "4" "暗恋着" "-" 843 0.5 "5" "headnoun1"
"54091" 49 "expt2" 22 "b" "4" "看到了" "-" 2326 0.5 "5" "headnoun1"
"54148" 49 "expt2" 2 "b" "4" "恨透了" "-" 699 0.5 "5" "headnoun1"
"54196" 49 "expt2" 5 "a" "4" "撞到了" "-" 585 -0.5 "5" "headnoun1"
"54396" 49 "expt2" 1 "a" "4" "遇见了" "-" 3875 -0.5 "5" "headnoun1"
"54454" 49 "expt2" 9 "a" "4" "见到了" "-" 819 -0.5 "5" "headnoun1"
"54499" 49 "expt2" 17 "a" "4" "不" "-" 528 -0.5 "5" "headnoun1"
"54537" 49 "expt2" 14 "b" "4" "逼疯了" "-" 5579 0.5 "5" "headnoun1"
"54663" 49 "expt2" 21 "a" "4" "拜访了" "-" 432 -0.5 "5" "headnoun1"
"54741" 49 "expt2" 13 "a" "4" "误导了" "-" 654 -0.5 "5" "headnoun1"
"54953" 49 "expt2" 10 "b" "4" "招呼着" "-" 2675 0.5 "5" "headnoun1"
"55094" 5 "expt2" 13 "a" "4" "误导了" "-" 6026 -0.5 "5" "headnoun1"
"55124" 5 "expt2" 14 "b" "4" "逼疯了" "-" 2900 0.5 "5" "headnoun1"
"55177" 5 "expt2" 2 "b" "4" "恨透了" "-" 5192 0.5 "5" "headnoun1"
"55200" 5 "expt2" 22 "b" "4" "看到了" "-" 2249 0.5 "5" "headnoun1"
"55296" 5 "expt2" 1 "a" "4" "遇见了" "-" 3852 -0.5 "5" "headnoun1"
"55393" 5 "expt2" 21 "a" "4" "拜访了" "-" 635 -0.5 "5" "headnoun1"
"55448" 5 "expt2" 10 "b" "4" "招呼着" "-" 2991 0.5 "5" "headnoun1"
"55661" 5 "expt2" 6 "b" "4" "暗恋着" "-" 1978 0.5 "5" "headnoun1"
"55847" 5 "expt2" 18 "b" "4" "吵醒了" "-" 2222 0.5 "5" "headnoun1"
"55940" 5 "expt2" 9 "a" "4" "见到了" "-" 483 -0.5 "5" "headnoun1"
"56053" 5 "expt2" 17 "a" "4" "不" "-" 409 -0.5 "5" "headnoun1"
"56110" 5 "expt2" 5 "a" "4" "撞到了" "-" 545 -0.5 "5" "headnoun1"
"56407" 50 "expt2" 16 "a" "4" "赶走了" "-" 251 -0.5 "5" "headnoun1"
"56562" 50 "expt2" 8 "a" "4" "怒骂着" "-" 592 -0.5 "5" "headnoun1"
"56612" 50 "expt2" 1 "b" "4" "遇见了" "-" 557 0.5 "5" "headnoun1"
"56650" 50 "expt2" 4 "a" "4" "看不起" "-" 263 -0.5 "5" "headnoun1"
"56765" 50 "expt2" 9 "b" "4" "见到了" "-" 258 0.5 "5" "headnoun1"
"56796" 50 "expt2" 13 "b" "4" "误导了" "-" 642 0.5 "5" "headnoun1"
"56904" 50 "expt2" 24 "a" "4" "找到了" "-" 385 -0.5 "5" "headnoun1"
"57028" 50 "expt2" 17 "b" "4" "不" "-" 263 0.5 "5" "headnoun1"
"57337" 50 "expt2" 5 "b" "4" "撞到了" "-" 384 0.5 "5" "headnoun1"
"57385" 50 "expt2" 12 "a" "4" "打伤了" "-" 377 -0.5 "5" "headnoun1"
"57432" 50 "expt2" 20 "a" "4" "很" "-" 305 -0.5 "5" "headnoun1"
"57456" 50 "expt2" 21 "b" "4" "拜访了" "-" 361 0.5 "5" "headnoun1"
"58017" 51 "expt2" 4 "b" "4" "看不起" "-" 701 0.5 "5" "headnoun1"
"58051" 51 "expt2" 7 "a" "4" "问候着" "-" 855 -0.5 "5" "headnoun1"
"58095" 51 "expt2" 16 "b" "4" "赶走了" "-" 704 0.5 "5" "headnoun1"
"58140" 51 "expt2" 11 "a" "4" "斥责了" "-" 364 -0.5 "5" "headnoun1"
"58161" 51 "expt2" 3 "a" "4" "很" "-" 344 -0.5 "5" "headnoun1"
"58203" 51 "expt2" 23 "a" "4" "没" "-" 432 -0.5 "5" "headnoun1"
"58312" 51 "expt2" 15 "a" "4" "低估了" "-" 1116 -0.5 "5" "headnoun1"
"58361" 51 "expt2" 12 "b" "4" "打伤了" "-" 557 0.5 "5" "headnoun1"
"58382" 51 "expt2" 20 "b" "4" "很" "-" 431 0.5 "5" "headnoun1"
"58455" 51 "expt2" 24 "b" "4" "找到了" "-" 603 0.5 "5" "headnoun1"
"58517" 51 "expt2" 8 "b" "4" "怒骂着" "-" 847 0.5 "5" "headnoun1"
"58698" 51 "expt2" 19 "a" "4" "很" "-" 420 -0.5 "5" "headnoun1"
"58858" 52 "expt2" 6 "a" "4" "暗恋着" "-" 884 -0.5 "5" "headnoun1"
"58998" 52 "expt2" 2 "a" "4" "恨透了" "-" 1372 -0.5 "5" "headnoun1"
"59088" 52 "expt2" 19 "b" "4" "很" "-" 471 0.5 "5" "headnoun1"
"59319" 52 "expt2" 10 "a" "4" "招呼着" "-" 1634 -0.5 "5" "headnoun1"
"59414" 52 "expt2" 15 "b" "4" "低估了" "-" 583 0.5 "5" "headnoun1"
"59482" 52 "expt2" 22 "a" "4" "看到了" "-" 527 -0.5 "5" "headnoun1"
"59507" 52 "expt2" 7 "b" "4" "问候着" "-" 554 0.5 "5" "headnoun1"
"59575" 52 "expt2" 18 "a" "4" "吵醒了" "-" 677 -0.5 "5" "headnoun1"
"59629" 52 "expt2" 3 "b" "4" "很" "-" 429 0.5 "5" "headnoun1"
"59837" 52 "expt2" 11 "b" "4" "斥责了" "-" 669 0.5 "5" "headnoun1"
"59872" 52 "expt2" 23 "b" "4" "没" "-" 692 0.5 "5" "headnoun1"
"59928" 52 "expt2" 14 "a" "4" "逼疯了" "-" 883 -0.5 "5" "headnoun1"
"60056" 53 "expt2" 17 "a" "4" "不" "-" 1559 -0.5 "5" "headnoun1"
"60091" 53 "expt2" 1 "a" "4" "遇见了" "-" 1781 -0.5 "5" "headnoun1"
"60191" 53 "expt2" 10 "b" "4" "招呼着" "-" 1077 0.5 "5" "headnoun1"
"60257" 53 "expt2" 6 "b" "4" "暗恋着" "-" 1977 0.5 "5" "headnoun1"
"60279" 53 "expt2" 9 "a" "4" "见到了" "-" 486 -0.5 "5" "headnoun1"
"60419" 53 "expt2" 22 "b" "4" "看到了" "-" 1072 0.5 "5" "headnoun1"
"60454" 53 "expt2" 2 "b" "4" "恨透了" "-" 2084 0.5 "5" "headnoun1"
"60548" 53 "expt2" 18 "b" "4" "吵醒了" "-" 462 0.5 "5" "headnoun1"
"60663" 53 "expt2" 5 "a" "4" "撞到了" "-" 484 -0.5 "5" "headnoun1"
"60936" 53 "expt2" 21 "a" "4" "拜访了" "-" 619 -0.5 "5" "headnoun1"
"61015" 53 "expt2" 13 "a" "4" "误导了" "-" 504 -0.5 "5" "headnoun1"
"61063" 53 "expt2" 14 "b" "4" "逼疯了" "-" 461 0.5 "5" "headnoun1"
"61553" 54 "expt2" 13 "b" "4" "误导了" "-" 2218 0.5 "5" "headnoun1"
"61626" 54 "expt2" 8 "a" "4" "怒骂着" "-" 3162 -0.5 "5" "headnoun1"
"61699" 54 "expt2" 20 "a" "4" "很" "-" 463 -0.5 "5" "headnoun1"
"61898" 54 "expt2" 24 "a" "4" "找到了" "-" 581 -0.5 "5" "headnoun1"
"61946" 54 "expt2" 21 "b" "4" "拜访了" "-" 361 0.5 "5" "headnoun1"
"62078" 54 "expt2" 1 "b" "4" "遇见了" "-" 558 0.5 "5" "headnoun1"
"62177" 54 "expt2" 4 "a" "4" "看不起" "-" 507 -0.5 "5" "headnoun1"
"62272" 54 "expt2" 17 "b" "4" "不" "-" 361 0.5 "5" "headnoun1"
"62317" 54 "expt2" 5 "b" "4" "撞到了" "-" 778 0.5 "5" "headnoun1"
"62354" 54 "expt2" 12 "a" "4" "打伤了" "-" 481 -0.5 "5" "headnoun1"
"62406" 54 "expt2" 9 "b" "4" "见到了" "-" 413 0.5 "5" "headnoun1"
"62464" 54 "expt2" 16 "a" "4" "赶走了" "-" 375 -0.5 "5" "headnoun1"
"62624" 55 "expt2" 16 "b" "4" "赶走了" "-" 652 0.5 "5" "headnoun1"
"62645" 55 "expt2" 8 "b" "4" "怒骂着" "-" 703 0.5 "5" "headnoun1"
"62729" 55 "expt2" 4 "b" "4" "看不起" "-" 648 0.5 "5" "headnoun1"
"62763" 55 "expt2" 24 "b" "4" "找到了" "-" 709 0.5 "5" "headnoun1"
"62876" 55 "expt2" 11 "a" "4" "斥责了" "-" 687 -0.5 "5" "headnoun1"
"62946" 55 "expt2" 7 "a" "4" "问候着" "-" 720 -0.5 "5" "headnoun1"
"63081" 55 "expt2" 20 "b" "4" "很" "-" 594 0.5 "5" "headnoun1"
"63217" 55 "expt2" 12 "b" "4" "打伤了" "-" 505 0.5 "5" "headnoun1"
"63328" 55 "expt2" 23 "a" "4" "没" "-" 575 -0.5 "5" "headnoun1"
"63489" 55 "expt2" 3 "a" "4" "很" "-" 448 -0.5 "5" "headnoun1"
"63651" 55 "expt2" 19 "a" "4" "很" "-" 476 -0.5 "5" "headnoun1"
"63732" 55 "expt2" 15 "a" "4" "低估了" "-" 544 -0.5 "5" "headnoun1"
"63811" 56 "expt2" 22 "a" "4" "看到了" "-" 695 -0.5 "5" "headnoun1"
"63854" 56 "expt2" 3 "b" "4" "很" "-" 425 0.5 "5" "headnoun1"
"63965" 56 "expt2" 6 "a" "4" "暗恋着" "-" 3178 -0.5 "5" "headnoun1"
"64166" 56 "expt2" 15 "b" "4" "低估了" "-" 868 0.5 "5" "headnoun1"
"64286" 56 "expt2" 11 "b" "4" "斥责了" "-" 3297 0.5 "5" "headnoun1"
"64364" 56 "expt2" 2 "a" "4" "恨透了" "-" 1427 -0.5 "5" "headnoun1"
"64441" 56 "expt2" 19 "b" "4" "很" "-" 558 0.5 "5" "headnoun1"
"64490" 56 "expt2" 18 "a" "4" "吵醒了" "-" 1016 -0.5 "5" "headnoun1"
"64632" 56 "expt2" 7 "b" "4" "问候着" "-" 991 0.5 "5" "headnoun1"
"64681" 56 "expt2" 14 "a" "4" "逼疯了" "-" 364 -0.5 "5" "headnoun1"
"64705" 56 "expt2" 10 "a" "4" "招呼着" "-" 313 -0.5 "5" "headnoun1"
"64810" 56 "expt2" 23 "b" "4" "没" "-" 568 0.5 "5" "headnoun1"
"65058" 57 "expt2" 9 "a" "4" "见到了" "-" 1877 -0.5 "5" "headnoun1"
"65277" 57 "expt2" 10 "b" "4" "招呼着" "-" 4090 0.5 "5" "headnoun1"
"65299" 57 "expt2" 21 "a" "4" "拜访了" "-" 2521 -0.5 "5" "headnoun1"
"65398" 57 "expt2" 2 "b" "4" "恨透了" "-" 1533 0.5 "5" "headnoun1"
"65467" 57 "expt2" 1 "a" "4" "遇见了" "-" 516 -0.5 "5" "headnoun1"
"65650" 57 "expt2" 17 "a" "4" "不" "-" 397 -0.5 "5" "headnoun1"
"65709" 57 "expt2" 18 "b" "4" "吵醒了" "-" 505 0.5 "5" "headnoun1"
"65731" 57 "expt2" 6 "b" "4" "暗恋着" "-" 540 0.5 "5" "headnoun1"
"65892" 57 "expt2" 22 "b" "4" "看到了" "-" 2838 0.5 "5" "headnoun1"
"66048" 57 "expt2" 13 "a" "4" "误导了" "-" 1776 -0.5 "5" "headnoun1"
"66147" 57 "expt2" 14 "b" "4" "逼疯了" "-" 2877 0.5 "5" "headnoun1"
"66199" 57 "expt2" 5 "a" "4" "撞到了" "-" 469 -0.5 "5" "headnoun1"
"66307" 58 "expt2" 5 "b" "4" "撞到了" "-" 656 0.5 "5" "headnoun1"
"66384" 58 "expt2" 20 "a" "4" "很" "-" 601 -0.5 "5" "headnoun1"
"66492" 58 "expt2" 12 "a" "4" "打伤了" "-" 622 -0.5 "5" "headnoun1"
"66596" 58 "expt2" 16 "a" "4" "赶走了" "-" 583 -0.5 "5" "headnoun1"
"66617" 58 "expt2" 1 "b" "4" "遇见了" "-" 933 0.5 "5" "headnoun1"
"66802" 58 "expt2" 8 "a" "4" "怒骂着" "-" 923 -0.5 "5" "headnoun1"
"66881" 58 "expt2" 17 "b" "4" "不" "-" 483 0.5 "5" "headnoun1"
"66950" 58 "expt2" 21 "b" "4" "拜访了" "-" 593 0.5 "5" "headnoun1"
"67137" 58 "expt2" 9 "b" "4" "见到了" "-" 585 0.5 "5" "headnoun1"
"67159" 58 "expt2" 24 "a" "4" "找到了" "-" 577 -0.5 "5" "headnoun1"
"67364" 58 "expt2" 4 "a" "4" "看不起" "-" 536 -0.5 "5" "headnoun1"
"67469" 58 "expt2" 13 "b" "4" "误导了" "-" 2908 0.5 "5" "headnoun1"
"67668" 59 "expt2" 16 "b" "4" "赶走了" "-" 472 0.5 "5" "headnoun1"
"67776" 59 "expt2" 11 "a" "4" "斥责了" "-" 411 -0.5 "5" "headnoun1"
"67826" 59 "expt2" 12 "b" "4" "打伤了" "-" 420 0.5 "5" "headnoun1"
"67895" 59 "expt2" 15 "a" "4" "低估了" "-" 668 -0.5 "5" "headnoun1"
"68100" 59 "expt2" 24 "b" "4" "找到了" "-" 343 0.5 "5" "headnoun1"
"68169" 59 "expt2" 3 "a" "4" "很" "-" 302 -0.5 "5" "headnoun1"
"68271" 59 "expt2" 4 "b" "4" "看不起" "-" 367 0.5 "5" "headnoun1"
"68412" 59 "expt2" 20 "b" "4" "很" "-" 331 0.5 "5" "headnoun1"
"68450" 59 "expt2" 19 "a" "4" "很" "-" 324 -0.5 "5" "headnoun1"
"68497" 59 "expt2" 23 "a" "4" "没" "-" 366 -0.5 "5" "headnoun1"
"68554" 59 "expt2" 8 "b" "4" "怒骂着" "-" 438 0.5 "5" "headnoun1"
"68735" 59 "expt2" 7 "a" "4" "问候着" "-" 765 -0.5 "5" "headnoun1"
"68806" 6 "expt2" 12 "a" "4" "打伤了" "-" 635 -0.5 "5" "headnoun1"
"68898" 6 "expt2" 17 "b" "4" "不" "-" 545 0.5 "5" "headnoun1"
"69066" 6 "expt2" 1 "b" "4" "遇见了" "-" 635 0.5 "5" "headnoun1"
"69109" 6 "expt2" 4 "a" "4" "看不起" "-" 454 -0.5 "5" "headnoun1"
"69130" 6 "expt2" 20 "a" "4" "很" "-" 499 -0.5 "5" "headnoun1"
"69171" 6 "expt2" 13 "b" "4" "误导了" "-" 680 0.5 "5" "headnoun1"
"69410" 6 "expt2" 21 "b" "4" "拜访了" "-" 499 0.5 "5" "headnoun1"
"69606" 6 "expt2" 16 "a" "4" "赶走了" "-" 1088 -0.5 "5" "headnoun1"
"69662" 6 "expt2" 9 "b" "4" "见到了" "-" 544 0.5 "5" "headnoun1"
"69742" 6 "expt2" 24 "a" "4" "找到了" "-" 499 -0.5 "5" "headnoun1"
"69795" 6 "expt2" 5 "b" "4" "撞到了" "-" 590 0.5 "5" "headnoun1"
"69938" 6 "expt2" 8 "a" "4" "怒骂着" "-" 708 -0.5 "5" "headnoun1"
"70223" 60 "expt2" 18 "a" "4" "吵醒了" "-" 386 -0.5 "5" "headnoun1"
"70387" 60 "expt2" 22 "a" "4" "看到了" "-" 565 -0.5 "5" "headnoun1"
"70434" 60 "expt2" 15 "b" "4" "低估了" "-" 6774 0.5 "5" "headnoun1"
"70487" 60 "expt2" 7 "b" "4" "问候着" "-" 587 0.5 "5" "headnoun1"
"70556" 60 "expt2" 14 "a" "4" "逼疯了" "-" 768 -0.5 "5" "headnoun1"
"70590" 60 "expt2" 6 "a" "4" "暗恋着" "-" 778 -0.5 "5" "headnoun1"
"70708" 60 "expt2" 10 "a" "4" "招呼着" "-" 601 -0.5 "5" "headnoun1"
"70778" 60 "expt2" 2 "a" "4" "恨透了" "-" 596 -0.5 "5" "headnoun1"
"70810" 60 "expt2" 23 "b" "4" "没" "-" 805 0.5 "5" "headnoun1"
"70832" 60 "expt2" 11 "b" "4" "斥责了" "-" 883 0.5 "5" "headnoun1"
"71043" 60 "expt2" 3 "b" "4" "很" "-" 272 0.5 "5" "headnoun1"
"71125" 60 "expt2" 19 "b" "4" "很" "-" 415 0.5 "5" "headnoun1"
"71345" 61 "expt2" 17 "a" "4" "不" "-" 506 -0.5 "5" "headnoun1"
"71382" 61 "expt2" 5 "a" "4" "撞到了" "-" 1606 -0.5 "5" "headnoun1"
"71421" 61 "expt2" 22 "b" "4" "看到了" "-" 1268 0.5 "5" "headnoun1"
"71483" 61 "expt2" 6 "b" "4" "暗恋着" "-" 702 0.5 "5" "headnoun1"
"71751" 61 "expt2" 18 "b" "4" "吵醒了" "-" 364 0.5 "5" "headnoun1"
"71814" 61 "expt2" 2 "b" "4" "恨透了" "-" 837 0.5 "5" "headnoun1"
"72070" 61 "expt2" 9 "a" "4" "见到了" "-" 312 -0.5 "5" "headnoun1"
"72191" 61 "expt2" 13 "a" "4" "误导了" "-" 2998 -0.5 "5" "headnoun1"
"72251" 61 "expt2" 21 "a" "4" "拜访了" "-" 503 -0.5 "5" "headnoun1"
"72329" 61 "expt2" 1 "a" "4" "遇见了" "-" 632 -0.5 "5" "headnoun1"
"72361" 61 "expt2" 10 "b" "4" "招呼着" "-" 573 0.5 "5" "headnoun1"
"72430" 61 "expt2" 14 "b" "4" "逼疯了" "-" 752 0.5 "5" "headnoun1"
